date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-06-13,250000.0,3,2.25,1400,3814.0,2.0,0,0.0,3,1400,0,2012.0,1912,19521 SE 271st Pl,Covington,WA 98042,USA
2014-07-01,808000.0,4,2.25,2500,8866.0,2.0,0,0.0,4,2500,0,1987.0,0,14586 NE 58th St,Bellevue,WA 98007,USA
2014-06-06,920000.0,4,2.75,2880,5750.0,1.5,0,0.0,5,1710,1170,1928.0,1970,1718 44th Ave SW,Seattle,WA 98116,USA
2014-07-08,819000.0,3,2.75,3176,13391.0,2.0,0,3.0,4,2726,450,1985.0,0,401 S 289th St,Federal Way,WA 98003,USA
2014-05-23,902000.0,4,2.25,2530,9200.0,1.0,0,0.0,5,1570,960,1976.0,0,4632 141st Ct SE,Bellevue,WA 98006,USA
2014-06-24,689000.0,3,1.75,2200,9840.0,1.0,0,0.0,5,1500,700,1978.0,0,15222 SE 48th Dr,Bellevue,WA 98006,USA
2014-06-20,359900.0,5,2.25,2290,7420.0,1.0,0,0.0,3,1290,1000,1973.0,2013,13038 SE 184th Pl,Renton,WA 98058,USA
2014-06-16,415000.0,4,2.0,1800,2970.0,1.0,0,0.0,4,1000,800,1923.0,0,7502 15th Ave NE,Seattle,WA 98115,USA
2014-06-05,297500.0,4,2.5,1910,5000.0,2.0,0,0.0,3,1910,0,2005.0,0,22840 SE 269th St,Maple Valley,WA 98038,USA
2014-07-01,1060000.0,4,2.5,4570,16015.0,2.0,0,2.0,3,4570,0,1990.0,2009,1630 204th Pl NE,Sammamish,WA 98074,USA
2014-05-15,204700.0,4,2.0,1670,9987.0,1.0,0,0.0,3,1670,0,1967.0,2011,29031 40th Ave S,Auburn,WA 98001,USA
2014-05-02,335000.0,3,2.25,1580,16215.0,1.0,0,0.0,4,1580,0,,2000,4460 332nd Ave SE,Fall City,WA 98024,USA
2014-05-19,462000.0,3,1.5,1710,4500.0,1.5,0,0.0,3,1410,300,1928.0,1954,5151 S Othello St,Seattle,WA 98118,USA
2014-06-18,469000.0,5,2.5,2240,7543.0,1.0,0,0.0,3,1140,1100,1966.0,1963,20216 12th Ave NW,Shoreline,WA 98177,USA
2014-05-12,369000.0,2,2.5,980,895.0,2.0,0,0.0,3,670,310,2009.0,0,1716 California Ave SW,Seattle,WA 98116,USA
2014-06-24,396500.0,3,2.5,2590,18980.0,1.0,0,0.0,4,2590,0,1976.0,1992,24292 141st Pl SE,Kent,WA 98042,USA
2014-06-25,410000.0,3,1.5,1250,7700.0,1.0,0,0.0,5,1250,0,1968.0,0,7202 121st Pl SE,Newcastle,WA 98056,USA
2014-06-18,646000.0,5,2.75,2870,4461.0,1.0,0,0.0,3,1650,1220,1976.0,0,6316 26th Ave NW,Seattle,WA 98107,USA
2014-07-08,517000.0,2,1.5,1920,3408.0,1.0,0,0.0,4,960,960,1912.0,1989,1103 26th Ave,Seattle,WA 98122,USA
2014-05-05,232000.0,2,1.0,1200,8063.0,1.0,0,,4,1200,0,1958.0,1972,20220 8th Ave S,,WA 98198,USA
2014-06-17,435000.0,3,2.25,1230,1238.0,2.0,0,0.0,3,1080,150,2009.0,0,3465 21st Ave W,Seattle,WA 98199,USA
2014-05-27,499950.0,3,3.5,1820,1501.0,2.0,0,0.0,3,1430,390,2014.0,0,729 Martin Luther King Jr Way S,Seattle,WA 98144,USA
2014-05-22,770000.0,4,2.5,2350,8001.0,2.0,0,0.0,4,2350,0,1987.0,0,14019 SE 61st Pl,Bellevue,WA 98006,USA
2014-05-20,439000.0,3,2.0,2010,251341.0,2.0,0,0.0,3,1510,500,2003.0,0,16103 Kelly Rd NE,Duvall,WA 98019,USA
2014-05-08,543200.0,6,2.25,2820,15600.0,1.5,0,2.0,5,1970,850,1940.0,0,15451 22nd Ave SW,Burien,WA 98166,USA
2014-05-14,139000.0,3,1.0,1100,17334.0,1.0,0,0.0,3,1100,0,1978.0,0,33610 51st Ave S,Auburn,WA 98001,USA
2014-06-26,626000.0,3,1.75,2430,5000.0,2.0,0,0.0,4,1760,670,1945.0,0,6723 12th Ave NW,Seattle,WA 98117,USA
2014-06-21,418000.0,4,1.5,1550,9176.0,1.0,0,0.0,3,1000,550,1956.0,2001,1015 158th Pl SE,Bellevue,WA 98008,USA
2014-05-08,636000.0,2,1.75,1230,3600.0,1.5,0,0.0,5,1230,0,1925.0,0,2561 3rd Ave W,Seattle,WA 98119,USA
2014-05-20,320000.0,3,1.75,1480,7225.0,1.0,0,0.0,4,1480,0,1965.0,0,2525 NE 24th St,Renton,WA 98056,USA
2014-06-19,580000.0,4,2.25,2160,9593.0,1.0,0,0.0,3,2160,0,1969.0,2010,2422 171 Ave SE,Bellevue,WA 98008,USA
2014-06-18,240000.0,2,1.0,670,10920.0,1.0,0,0.0,3,670,0,1942.0,1999,10025-10037 31st Ave SW,Seattle,WA 98146,USA
2014-05-27,732000.0,3,2.5,2330,1987.0,2.0,0,4.0,3,1410,920,2004.0,2003,6123 37th Ave NW,Seattle,WA 98107,USA
2014-05-20,860000.0,4,2.75,3160,8097.0,2.0,0,0.0,3,3160,0,2014.0,0,13009 NE 74th St,Kirkland,WA 98033,USA
2014-06-21,849000.0,4,2.0,2160,6300.0,1.5,0,1.0,4,2160,0,1928.0,0,4103 Hillcrest Ave SW,Seattle,WA 98116,USA
2014-07-07,437000.0,3,1.75,2220,17568.0,1.0,0,0.0,4,2220,0,1967.0,0,16527 191st Pl NE,Woodinville,WA 98072,USA
2014-05-11,368000.0,3,2.5,1370,1350.0,2.0,0,0.0,3,1010,360,2007.0,0,5411 Fauntleroy Way SW,Seattle,WA 98136,USA
2014-06-17,350000.0,3,2.0,1380,3600.0,3.0,0,0.0,3,1380,0,2013.0,1923,600 21st Ave,Seattle,WA 98122,USA
2014-06-25,310000.0,2,1.0,870,5400.0,1.0,0,0.0,3,870,0,1950.0,2007,9238 32nd Ave SW,Seattle,WA 98126,USA
2014-07-03,399900.0,2,1.75,1410,1005.0,1.5,0,0.0,3,900,510,2011.0,0,932-968 NE High St,Issaquah,WA 98029,USA
2014-06-30,669500.0,4,2.25,2500,4046.0,1.5,0,0.0,4,1520,980,1940.0,2001,8044 20th Ave NW,Seattle,WA 98117,USA
2014-05-27,500000.0,3,2.25,1760,4539.0,2.0,0,0.0,3,1760,0,1988.0,2000,3728 246th Ave SE,Issaquah,WA 98029,USA
2014-06-27,528000.0,2,0.75,840,40642.0,1.0,1,4.0,4,840,0,1937.0,0,8907 SW Quartermaster Dr,Vashon,WA 98070,USA
2014-07-08,255000.0,3,1.75,1550,9720.0,1.0,0,0.0,3,1050,500,1976.0,0,22821 SE 288th St,Black Diamond,WA 98010,USA
2014-06-25,255950.0,3,2.5,1720,3676.0,2.0,0,0.0,3,1720,0,1992.0,0,11518 SE 221st Pl,Kent,WA 98031,USA
2014-05-23,410000.0,3,2.0,1650,9641.0,1.5,0,0.0,3,1650,0,1983.0,2009,12721 83rd Ct NE,Kirkland,WA 98034,USA
2014-06-26,420000.0,3,1.75,1444,249126.0,1.5,0,0.0,3,1444,0,2008.0,0,21700-21712 119th Ave SW,Vashon,WA 98070,USA
2014-05-23,416000.0,3,1.5,1110,9762.0,1.0,0,0.0,4,1110,0,1963.0,0,14222 NE 80th Pl,Redmond,WA 98052,USA
2014-05-28,127160.0,2,1.0,720,4222.0,1.0,0,0.0,4,720,0,1942.0,1982,821 Edmonds Ave NE,Renton,WA 98056,USA
2014-06-25,2300000.0,4,3.25,4250,8570.0,2.0,0,0.0,3,4250,0,2004.0,2003,511 98th Ave NE,Bellevue,WA 98004,USA
2014-06-20,725000.0,4,3.25,3940,27591.0,2.0,0,3.0,3,3440,500,2000.0,0,17161 SE 100th St,Renton,WA 98059,USA
2014-06-04,212500.0,3,1.0,920,14400.0,1.0,0,0.0,4,920,0,1977.0,0,35632 52nd Ave S,Auburn,WA 98001,USA
2014-06-11,0.0,5,2.0,1910,7200.0,1.0,0,0.0,4,1110,800,1951.0,1999,11620-11698 57th Ave S,Seattle,WA 98178,USA
2014-06-09,502000.0,3,1.75,1300,8800.0,1.0,0,0.0,4,1300,0,1963.0,0,16805 NE 12th St,Bellevue,WA 98008,USA
2014-05-05,1425000.0,2,2.5,2220,4000.0,2.0,0,0.0,3,2220,0,2000.0,0,1857 41st Ave E,Seattle,WA 98112,USA
2014-05-19,137000.0,3,1.0,950,7620.0,1.0,0,0.0,3,950,0,1954.0,2005,9445 8th Ave SW,Seattle,WA 98106,USA
2014-05-16,523000.0,3,1.5,1260,3135.0,1.5,0,0.0,3,1260,0,1931.0,0,3200 44th Ave SW,Seattle,WA 98116,USA
2014-07-09,700000.0,3,1.0,1410,7200.0,2.0,0,0.0,4,1410,0,1901.0,0,1122A 23rd Ave S,Seattle,WA 98144,USA
2014-05-29,389000.0,2,1.0,910,7000.0,1.0,0,0.0,3,910,0,1952.0,2008,2043 NE 98th St,Seattle,WA 98115,USA
2014-05-22,355000.0,3,2.25,1280,959.0,3.0,0,0.0,3,1280,0,2005.0,0,8526 Nesbit Ave N,Seattle,WA 98103,USA
2014-05-12,465000.0,3,1.5,2020,11358.0,1.0,0,0.0,4,1190,830,1956.0,0,11618 NE 65th St,Kirkland,WA 98033,USA
2014-06-05,299950.0,4,1.75,1560,31299.0,1.0,0,0.0,4,1560,0,1965.0,0,13228 SE 294th Pl,Auburn,WA 98092,USA
2014-06-23,495000.0,3,2.0,2950,12196.0,2.0,0,0.0,4,2310,640,1918.0,1974,2433 SW 149th St,Burien,WA 98166,USA
2014-06-05,289000.0,3,2.0,1680,8424.0,1.0,0,0.0,3,1680,0,1993.0,0,710 Victor St,Enumclaw,WA 98022,USA
2014-05-27,967500.0,3,3.75,3250,5797.0,2.0,0,2.0,4,2370,880,1951.0,1999,3041 37th Ave W,Seattle,WA 98199,USA
2014-05-19,333000.0,4,2.0,1580,7800.0,2.0,0,0.0,2,1580,0,1906.0,0,2023 24th Ave S,Seattle,WA 98144,USA
2014-05-09,445000.0,2,2.0,1150,6634.0,1.0,0,0.0,3,860,290,1940.0,1996,1721 NE 98th St,Seattle,WA 98115,USA
2014-07-09,741500.0,2,2.5,2150,5760.0,1.0,0,0.0,3,2150,0,2010.0,0,12468 240th Pl NE,Redmond,WA 98053,USA
2014-07-01,875000.0,5,3.5,3840,8279.0,2.0,0,0.0,3,3840,0,2001.0,0,21033 SE 5th St,Sammamish,WA 98074,USA
2014-07-09,187000.0,2,1.0,840,11600.0,1.0,0,0.0,3,840,0,1952.0,2008,12314-12426 24th Ave S,Burien,WA 98168,USA
2014-06-27,257500.0,3,2.25,1715,6819.0,2.0,0,0.0,3,1715,0,1995.0,0,533 S 330th Pl,Federal Way,WA 98003,USA
2014-06-27,459000.0,4,3.0,2530,10000.0,2.0,0,0.0,3,2530,0,2013.0,1923,111 S 192nd St,Burien,WA 98148,USA
2014-05-15,302000.0,4,1.75,2020,7865.0,1.0,0,0.0,4,1010,1010,1963.0,0,1001 Whitman Ct NE,Renton,WA 98059,USA
2014-06-10,219900.0,3,1.0,970,7742.0,1.0,0,0.0,4,970,0,1967.0,0,31716 6th Ave S,Federal Way,WA 98003,USA
2014-06-20,600000.0,2,1.0,1040,3600.0,1.0,0,0.0,4,1040,0,1919.0,1980,122 16th Ave E,Seattle,WA 98112,USA
2014-06-03,425000.0,2,2.5,1140,1182.0,3.0,0,0.0,3,1140,0,2007.0,0,2017 NW 59th St,Seattle,WA 98107,USA
2014-06-26,440000.0,3,1.5,2120,6290.0,1.0,0,0.0,4,1220,900,1949.0,1985,4231 Powell Pl S,Seattle,WA 98108,USA
2014-06-23,425000.0,3,2.25,1580,39189.0,1.0,0,0.0,3,1180,400,1992.0,0,27514 NE 31st Ct,Redmond,WA 98053,USA
2014-06-03,575000.0,4,2.75,3120,7644.0,2.0,0,0.0,3,3120,0,2010.0,0,9423 Ash Ave SE,Snoqualmie,WA 98065,USA
2014-05-22,219900.0,3,1.0,910,6000.0,1.0,0,0.0,2,910,0,1956.0,0,303 SW 108th St,Seattle,WA 98146,USA
2014-05-27,529000.0,3,1.0,1210,3328.0,1.5,0,0.0,4,1210,0,1924.0,0,6015 5th Ave NW,Seattle,WA 98107,USA
2014-05-12,265000.0,2,1.0,1290,2828.0,2.0,0,0.0,3,1290,0,2008.0,0,23549 NE 111th St,Redmond,WA 98053,USA
2014-06-02,820000.0,3,1.75,2160,6272.0,1.0,0,0.0,4,1390,770,1960.0,2001,2000-2098 NE 68th St,Seattle,WA 98115,USA
2014-05-12,522000.0,4,2.25,1800,,1.0,0,0.0,4,1360,440,1980.0,0,11725 NE 102nd Pl,Kirkland,WA 98033,USA
2014-07-09,507000.0,3,1.75,2140,40098.0,1.0,0,0.0,5,1490,650,1950.0,0,17295-17403 SE 192nd Dr,Renton,WA 98058,USA
2014-06-04,760000.0,4,2.5,2730,36183.0,2.0,0,0.0,3,2730,0,1986.0,0,11511 159th Ave NE,Redmond,WA 98052,USA
2014-05-27,994000.0,3,2.25,2510,6339.0,1.5,0,2.0,5,1810,700,1932.0,2002,3227 Whalley Pl W,Seattle,WA 98199,USA
2014-07-01,382500.0,3,1.75,1040,9000.0,1.0,0,0.0,4,1040,0,1967.0,0,425-445 Mt Defiance Cir SW,Issaquah,WA 98027,USA
2014-06-12,259000.0,4,1.5,1490,7560.0,2.0,0,0.0,3,1490,0,1966.0,1963,25923 13th Ave S,Des Moines,WA 98198,USA
2014-06-24,343500.0,4,1.75,1760,6204.0,1.0,0,2.0,4,1180,580,1950.0,1983,11008 Auburn Ave S,Seattle,WA 98178,USA
2014-05-29,820000.0,4,2.25,2280,6660.0,1.5,0,2.0,3,1960,320,1940.0,1984,811 W Bertona St,Seattle,WA 98119,USA
2014-05-22,430000.0,2,2.5,1520,1588.0,2.0,0,0.0,3,1240,280,2007.0,0,2310 15th Ave S,Seattle,WA 98144,USA
2014-06-17,479500.0,3,2.75,2300,4637.0,2.0,0,0.0,3,2300,0,2008.0,0,34623 SE Leitz St,Snoqualmie,WA 98065,USA
2014-06-20,885000.0,3,2.25,2060,9552.0,1.0,0,0.0,4,1610,450,1975.0,0,7031 81st Ave SE,Mercer Island,WA 98040,USA
2014-05-22,398000.0,2,1.0,590,10945.0,1.5,0,0.0,3,590,0,1983.0,2009,29613-29615 232nd Ave SE,Black Diamond,WA 98010,USA
2014-05-29,436500.0,2,1.0,1260,5000.0,1.0,0,0.0,3,1040,220,1951.0,1994,3028 NW 68th St,Seattle,WA 98117,USA
2014-06-25,356000.0,4,2.0,2020,48693.0,1.5,0,0.0,3,2020,0,1949.0,1998,43525 SE 149th St,North Bend,WA 98045,USA
2014-06-25,152000.0,3,1.0,1090,3264.0,1.0,0,0.0,4,1090,0,1969.0,0,11845 SE 319th Pl,Auburn,WA 98092,USA
2014-06-16,295000.0,3,1.75,1770,8235.0,1.0,0,0.0,3,1030,740,1960.0,2012,455 S 190th St,Burien,WA 98148,USA
2014-05-20,490000.0,3,1.0,1910,8190.0,1.0,0,0.0,4,1010,900,1946.0,1989,9237 7th Ave NW,Seattle,WA 98117,USA
2014-05-15,550000.0,3,2.25,1980,40887.0,1.0,0,0.0,4,1980,0,1980.0,0,4216 232nd Ave NE,Redmond,WA 98053,USA
2014-05-22,270000.0,2,1.5,840,867.0,2.0,0,0.0,3,840,0,2005.0,0,9122 23rd Ave NE,Seattle,WA 98115,USA
2014-06-25,608000.0,4,2.5,2690,4736.0,2.0,0,0.0,3,2690,0,2001.0,0,9754 228th Terrace NE,Redmond,WA 98053,USA
2014-06-20,330000.0,3,2.25,1860,11227.0,2.0,0,0.0,3,1860,0,1995.0,0,23217 SE 239th St,Maple Valley,WA 98038,USA
2014-06-09,212500.0,2,2.0,1030,21712.0,1.0,0,0.0,4,1030,0,1938.0,0,12450 2nd Ave S,Seattle,WA 98168,USA
2014-05-21,512500.0,3,2.5,1900,7604.0,2.0,0,0.0,3,1900,0,1990.0,2009,11125 115th Ave NE,Kirkland,WA 98033,USA
2014-06-16,749995.0,4,3.25,3430,9870.0,2.0,0,0.0,3,3430,0,2014.0,0,20417 126th Ave NE,Bothell,WA 98011,USA
2014-05-22,389950.0,4,2.5,3140,8060.0,2.0,0,0.0,3,3140,0,1991.0,0,32800 7th Ave SW,Federal Way,WA 98023,USA
2014-06-24,304000.0,4,2.0,1310,8454.0,1.0,0,0.0,4,1310,0,1953.0,1983,17547 11th Ave NE,Shoreline,WA 98155,USA
2014-06-30,385000.0,3,1.75,1300,7030.0,1.0,0,0.0,3,1300,0,1968.0,1997,13420 121st Ave NE,Kirkland,WA 98034,USA
2014-06-20,812000.0,3,3.25,3240,8338.0,2.0,0,0.0,3,3240,0,2001.0,0,20627 NE 25th Ct,Sammamish,WA 98074,USA
2014-06-23,569000.0,4,2.0,1730,3884.0,1.0,0,0.0,5,1060,670,1924.0,1956,720 N 46th St,Seattle,WA 98103,USA
2014-05-05,890000.0,4,4.25,4420,5750.0,2.0,0,0.0,3,3410,1010,2006.0,0,842 Summerhill Ridge Dr NW,Issaquah,WA 98027,USA
2014-06-27,1050000.0,4,4.25,4390,13833.0,2.0,0,3.0,3,3320,1070,2003.0,0,5160 235th Pl SE,Issaquah,WA 98029,USA
2014-06-18,568450.0,5,3.5,3260,58806.0,2.0,0,0.0,4,3260,0,1969.0,0,25806 136th Ave SE,Kent,WA 98042,USA
2014-05-15,840000.0,4,1.75,2930,11562.0,1.0,0,3.0,3,1670,1260,1947.0,2012,3539 NW 67th St,Seattle,WA 98117,USA
2014-06-03,174500.0,2,2.5,1240,2689.0,2.0,0,0.0,3,1240,0,1986.0,0,829 S 310th Pl,Federal Way,WA 98003,USA
2014-06-13,530100.0,3,1.0,1540,3399.0,1.5,0,0.0,3,1200,340,1926.0,2003,123 NW 78th St,Seattle,WA 98117,USA
2014-05-09,255000.0,2,1.0,960,28717.0,1.0,0,0.0,4,960,0,1984.0,0,29805-29821 129th Pl SW,Vashon,WA 98070,USA
2014-06-03,535000.0,4,2.25,2290,5350.0,2.0,0,0.0,4,2120,170,1958.0,1972,2523 42nd Ave W,Seattle,WA 98199,USA
2014-05-27,292050.0,5,3.0,2840,7199.0,1.0,0,0.0,3,1710,1130,2003.0,0,10719 47th Ave S,Tukwila,WA 98178,USA
2014-07-09,287000.0,5,1.5,1730,9230.0,1.0,0,0.0,3,1010,720,1962.0,2003,1724 Edmonds Way SE,Renton,WA 98058,USA
2014-05-13,675000.0,5,3.0,3410,9600.0,1.0,0,0.0,4,1870,1540,1968.0,0,2830 177th Ave NE,Redmond,WA 98052,USA
2014-07-03,439990.0,3,2.5,1930,1348.0,2.0,0,0.0,3,1300,630,2005.0,0,3433 21st Ave W,Seattle,WA 98199,USA
2014-06-20,605000.0,4,2.5,2620,7553.0,2.0,0,0.0,3,2620,0,1996.0,0,8113 120th Pl SE,Newcastle,WA 98056,USA
2014-06-11,657500.0,4,2.75,4140,24190.0,2.0,0,0.0,3,4140,0,2002.0,0,32927 143rd Ct SE,Auburn,WA 98092,USA
2014-07-01,502000.0,3,2.25,1600,45613.0,2.0,0,0.0,4,1600,0,1983.0,0,17120 166th Pl NE,Woodinville,WA 98072,USA
2014-06-26,268000.0,3,2.5,1650,6684.0,2.0,0,0.0,3,1650,0,1991.0,0,11813 SE 219th Pl,Kent,WA 98031,USA
2014-07-02,645000.0,3,1.75,2270,11472.0,1.0,0,0.0,4,1370,900,1956.0,0,10514 14th Ave NW,Seattle,WA 98177,USA
2014-07-08,970000.0,5,2.75,3500,5040.0,2.0,0,2.0,3,2950,550,1927.0,2007,5433 37th Ave SW,Seattle,WA 98126,USA
2014-07-09,737000.0,2,2.25,2290,9772.0,1.0,0,0.0,3,2290,0,2007.0,0,13555 Adair Creek Way NE,Redmond,WA 98053,USA
2014-06-09,229950.0,4,1.75,1300,21000.0,1.0,0,0.0,4,1300,0,1969.0,0,32838 38th Ave S,Federal Way,WA 98001,USA
2014-05-29,2750000.0,4,3.25,4430,21000.0,2.0,0,0.0,3,4430,0,1952.0,2007,3239 78th Pl NE,Medina,WA 98039,USA
2014-07-08,513000.0,3,2.5,1810,4592.0,2.0,0,0.0,3,1810,0,1992.0,0,25744 SE 37th St,Issaquah,WA 98029,USA
2014-05-21,396450.0,3,1.75,1540,12446.0,1.0,0,0.0,5,1540,0,1967.0,0,1106-1128 Lewis Ln SE,Issaquah,WA 98027,USA
2014-06-18,1160000.0,4,3.5,4680,9700.0,2.0,0,0.0,3,3360,1320,2005.0,0,13128 SE Newport Way,Bellevue,WA 98006,USA
2014-06-20,1135000.0,6,4.25,6900,244716.0,2.0,0,0.0,4,4820,2080,2002.0,0,16903 246th Ave NE,Woodinville,WA 98077,USA
2014-06-13,299000.0,3,1.75,1180,13927.0,1.0,0,0.0,5,1180,0,1962.0,0,18438 SE 135th St,Renton,WA 98059,USA
2014-06-26,815000.0,3,2.0,2270,11989.0,1.0,0,0.0,4,2270,0,1968.0,0,6600 mango St,Mercer Island,WA 98040,USA
2014-05-14,1120000.0,4,2.25,4470,60373.0,2.0,0,0.0,3,4470,0,1988.0,2000,14235 160th Ave NE,Woodinville,WA 98072,USA
2014-06-18,515000.0,3,3.5,1360,1419.0,2.0,0,0.0,3,1040,320,2007.0,0,5609 11th Ave NW,Seattle,WA 98107,USA
2014-06-25,544000.0,4,2.5,2030,3974.0,2.0,0,0.0,3,2030,0,1994.0,0,4226 250th Pl SE,Issaquah,WA 98029,USA
2014-05-15,749400.0,4,2.5,3240,20301.0,2.0,0,0.0,3,3240,0,1985.0,0,17013 NE 133rd St,Redmond,WA 98052,USA
2014-05-09,323000.0,4,2.75,1970,7213.0,1.0,0,0.0,3,1170,800,1977.0,2004,17814 161st Ave SE,Renton,WA 98058,USA
2014-06-23,449500.0,3,2.25,1780,7280.0,1.0,0,2.0,3,1340,440,1972.0,2002,9413 NE 137th St,Kirkland,WA 98034,USA
2014-05-28,875000.0,3,2.75,2280,4280.0,1.0,0,0.0,5,1280,1000,1917.0,0,1829 N 55th St,Seattle,WA 98103,USA
2014-05-16,180000.0,3,1.0,1000,18513.0,1.0,0,0.0,3,1000,0,1940.0,1996,1001 SW 102nd St,Seattle,WA 98146,USA
2014-06-24,575000.0,3,2.25,2400,5000.0,1.5,0,0.0,4,1440,960,1926.0,1993,8322 28th Ave NW,Seattle,WA 98117,USA
2014-07-07,195000.0,2,1.0,1190,27007.0,1.0,0,0.0,4,1190,0,1910.0,0,205 SW Gibson Ln,Issaquah,WA 98027,USA
2014-05-13,465000.0,3,1.5,1270,5112.0,1.0,0,0.0,3,1270,0,1950.0,2005,3616 NE 65th St,Seattle,WA 98115,USA
2014-05-05,740000.0,4,1.75,2010,3600.0,1.5,0,0.0,3,2010,0,1902.0,0,1014 W Garfield St,Seattle,WA 98119,USA
2014-05-09,201500.0,3,1.0,1160,8320.0,1.0,0,0.0,4,1160,0,1959.0,0,24345 35th Pl S,Kent,WA 98032,USA
2014-06-23,500000.0,3,1.0,1150,5100.0,2.0,0,0.0,3,1150,0,1911.0,2005,3947 SW Austin St,Seattle,WA 98136,USA
2014-05-30,315000.0,3,2.0,1060,5750.0,1.0,0,0.0,3,1060,0,1981.0,2013,5452 31st Ave SW,Seattle,WA 98126,USA
2014-06-26,0.0,4,2.0,2100,4857.0,2.0,0,0.0,3,2100,0,1965.0,1984,4500 NE 171st St,Lake Forest Park,WA 98155,USA
2014-07-09,356000.0,3,2.5,1590,3411.0,2.0,0,0.0,3,1590,0,2000.0,0,7828 Douglas Ave SE,Snoqualmie,WA 98065,USA
2014-06-19,646000.0,4,2.5,2310,4079.0,2.0,0,0.0,3,2310,0,2008.0,0,8903 3rd Ave NW,Seattle,WA 98117,USA
2014-07-10,880000.0,6,2.5,2640,3680.0,2.0,0,0.0,5,1760,880,1922.0,1956,3008 38th Ave SW,Seattle,WA 98126,USA
2014-06-08,684680.0,4,2.25,2370,9360.0,2.0,0,0.0,4,2370,0,1979.0,0,16314 NE 46th St,Redmond,WA 98052,USA
2014-05-15,1085000.0,4,3.25,3740,12080.0,1.0,0,0.0,3,2000,1740,1988.0,2000,13704-13712 209th Ave NE,Woodinville,WA 98077,USA
2014-06-16,300000.0,5,3.0,1940,6355.0,1.0,0,0.0,3,1200,740,2007.0,0,11720 8th Ave S,Seattle,WA 98168,USA
2014-07-06,395000.0,3,1.75,1480,7700.0,1.0,0,0.0,3,1480,0,1975.0,0,13547 104th Pl NE,Kirkland,WA 98034,USA
2014-06-25,625000.0,5,2.5,2700,21208.0,1.0,0,0.0,4,1950,750,1955.0,2009,13987 SE 2nd St,Bellevue,WA 98005,USA
2014-07-08,711600.0,4,3.0,3580,9316.0,2.5,0,0.0,3,2370,1210,1991.0,0,15502 SE 18th St,Bellevue,WA 98007,USA
2014-06-13,285000.0,3,1.75,1840,8601.0,1.0,0,0.0,3,920,920,1905.0,2014,7339 46th Ave S,Seattle,WA 98118,USA
2014-05-21,250000.0,3,2.0,1170,7258.0,1.0,0,0.0,3,1170,0,1984.0,0,29812 55th Pl S,Auburn,WA 98001,USA
2014-07-03,1875000.0,4,3.25,3930,10929.0,2.0,0,0.0,3,3930,0,2006.0,0,10924 NE 18th Pl,Bellevue,WA 98004,USA
2014-06-26,365000.0,5,2.0,2280,19000.0,1.5,0,0.0,3,2280,0,1924.0,2011,14937 20th Ave SW,Burien,WA 98166,USA
2014-06-18,913000.0,4,2.5,3640,10576.0,2.0,0,0.0,3,3640,0,1999.0,0,26966 SE 22nd Way,Sammamish,WA 98075,USA
2014-07-07,443000.0,5,1.75,1650,3000.0,1.5,0,0.0,3,1650,0,1902.0,0,814 20th Ave S,Seattle,WA 98144,USA
2014-05-29,329932.0,3,1.5,1460,5040.0,1.0,0,0.0,3,1100,360,1971.0,0,11221 Palatine Ave N,Seattle,WA 98133,USA
2014-06-12,560000.0,4,1.75,1880,3880.0,1.5,0,0.0,4,1090,790,1944.0,0,325 NW 48th St,Seattle,WA 98107,USA
2014-07-01,337000.0,3,2.25,1460,941.0,3.0,0,0.0,3,1460,0,2006.0,0,11707 Greenwood Ave N,Seattle,WA 98133,USA
2014-07-09,530000.0,3,2.5,1790,3078.0,2.0,0,0.0,3,1790,0,2010.0,0,4528 W Lake Sammamish Pkwy SE,Issaquah,WA 98027,USA
2014-06-02,1000000.0,3,2.5,2730,5832.0,2.0,0,0.0,3,2730,0,1998.0,2006,13428 NE 12th Pl,Bellevue,WA 98005,USA
2014-05-18,297000.0,5,2.5,1970,8605.0,2.0,0,0.0,4,1970,0,1994.0,0,419 Wetherbee Ln,Enumclaw,WA 98022,USA
2014-06-27,275500.0,2,1.0,720,11400.0,1.0,0,0.0,5,720,0,1951.0,0,18529 Ashworth Ave N,Shoreline,WA 98133,USA
2014-05-19,602000.0,5,1.75,3290,11900.0,1.5,0,0.0,3,3290,0,1973.0,2013,6305 150th Ave NE,Redmond,WA 98052,USA
2014-05-08,266000.0,3,2.5,1940,8547.0,1.0,0,0.0,3,1460,480,1989.0,0,28123 123rd Pl SE,Kent,WA 98030,USA
2014-06-19,197500.0,3,1.0,1330,5412.0,2.0,0,0.0,5,1330,0,1905.0,0,1535 Griffin Ave,Enumclaw,WA 98022,USA
2014-06-23,235000.0,4,1.75,1450,8891.0,1.5,0,0.0,3,1180,270,1962.0,2003,4414 S 140th St,Tukwila,WA 98168,USA
2014-05-27,325000.0,3,1.75,1780,13095.0,1.0,0,0.0,4,1780,0,1983.0,0,26222 142nd Ave SE,Kent,WA 98042,USA
2014-05-20,335000.0,3,1.0,1060,10050.0,1.0,0,0.0,4,1060,0,1967.0,0,8136 NE 147th Pl,Kenmore,WA 98028,USA
